net_id,arc_id,from_id,to_id,value
2005-09-30,CL-TW,CL,TW,92
2005-09-30,CL-US,CL,US,8517
2005-09-30,DE-AT,DE,AT,41027
2005-09-30,DE-AU,DE,AU,11274
2005-09-30,DE-BE,DE,BE,53244
2005-09-30,DE-CH,DE,CH,101560
2005-09-30,DE-CL,DE,CL,49
2005-09-30,DE-ES,DE,ES,46380
2005-09-30,DE-FR,DE,FR,116018
2005-09-30,DE-GB,DE,GB,182316
2005-09-30,DE-GR,DE,GR,1503
2005-09-30,DE-IT,DE,IT,37323
2005-09-30,DE-JP,DE,JP,99361
2005-09-30,DE-NL,DE,NL,206511
2005-09-30,DE-SE,DE,SE,83880
2005-09-30,DE-TR,DE,TR,3234
2005-09-30,DE-TW,DE,TW,3949
2005-09-30,DE-US,DE,US,121312
2005-09-30,ES-AT,ES,AT,3682
2005-09-30,ES-AU,ES,AU,864
2005-09-30,ES-BE,ES,BE,19995
2005-09-30,ES-CH,ES,CH,13784
2005-09-30,ES-CL,ES,CL,40
2005-09-30,ES-DE,ES,DE,133490
2005-09-30,ES-FR,ES,FR,85530
2005-09-30,ES-GB,ES,GB,87051
2005-09-30,ES-GR,ES,GR,450
2005-09-30,ES-IT,ES,IT,11703
2005-09-30,ES-JP,ES,JP,20955
2005-09-30,ES-NL,ES,NL,83371
2005-09-30,ES-SE,ES,SE,2542
2005-09-30,ES-TR,ES,TR,21
2005-09-30,ES-TW,ES,TW,119
2005-09-30,ES-US,ES,US,22876
2005-09-30,FI-AT,FI,AT,1026
2005-09-30,FI-AU,FI,AU,181
2005-09-30,FI-BE,FI,BE,2536
2005-09-30,FI-CL,FI,CL,6
2005-09-30,FI-DE,FI,DE,16116
2005-09-30,FI-ES,FI,ES,1825
2005-09-30,FI-FR,FI,FR,4013
2005-09-30,FI-GB,FI,GB,5768
2005-09-30,FI-GR,FI,GR,13
2005-09-30,FI-IT,FI,IT,512
2005-09-30,FI-JP,FI,JP,3606
2005-09-30,FI-NL,FI,NL,5158
2005-09-30,FI-SE,FI,SE,77089
2005-09-30,FI-TR,FI,TR,1
2005-09-30,FI-TW,FI,TW,37
2005-09-30,FI-US,FI,US,3089
2005-09-30,FR-AT,FR,AT,6434
2005-09-30,FR-AU,FR,AU,3786
2005-09-30,FR-BE,FR,BE,67963
2005-09-30,FR-CH,FR,CH,60812
2005-09-30,FR-CL,FR,CL,122
2005-09-30,FR-DE,FR,DE,173779
2005-09-30,FR-ES,FR,ES,38982
2005-09-30,FR-GB,FR,GB,136205
2005-09-30,FR-GR,FR,GR,1438
2005-09-30,FR-IT,FR,IT,21389
2005-09-30,FR-JP,FR,JP,79171
2005-09-30,FR-NL,FR,NL,96941
2005-09-30,FR-SE,FR,SE,5171
2005-09-30,FR-TR,FR,TR,555
2005-09-30,FR-TW,FR,TW,3198
2005-09-30,FR-US,FR,US,39925
2005-09-30,GB-AT,GB,AT,23331
2005-09-30,GB-AU,GB,AU,73194
2005-09-30,GB-BE,GB,BE,132904
2005-09-30,GB-CH,GB,CH,226668
2005-09-30,GB-CL,GB,CL,148
2005-09-30,GB-DE,GB,DE,676562
2005-09-30,GB-ES,GB,ES,264641
2005-09-30,GB-FR,GB,FR,224102
2005-09-30,GB-GR,GB,GR,4248
2005-09-30,GB-IT,GB,IT,35685
2005-09-30,GB-JP,GB,JP,90566
2005-09-30,GB-NL,GB,NL,233078
2005-09-30,GB-SE,GB,SE,37684
2005-09-30,GB-TR,GB,TR,1693
2005-09-30,GB-TW,GB,TW,3725
2005-09-30,GB-US,GB,US,150843
2005-09-30,GR-AT,GR,AT,4611
2005-09-30,GR-AU,GR,AU,79
2005-09-30,GR-BE,GR,BE,13305
2005-09-30,GR-CL,GR,CL,6
2005-09-30,GR-DE,GR,DE,37138
2005-09-30,GR-ES,GR,ES,808
2005-09-30,GR-FR,GR,FR,15639
2005-09-30,GR-GB,GR,GB,8407
2005-09-30,GR-IT,GR,IT,4725
2005-09-30,GR-JP,GR,JP,3331
2005-09-30,GR-NL,GR,NL,16331
2005-09-30,GR-SE,GR,SE,406
2005-09-30,GR-TR,GR,TR,30
2005-09-30,GR-TW,GR,TW,48
2005-09-30,GR-US,GR,US,7642
2005-09-30,IE-AT,IE,AT,4942
2005-09-30,IE-AU,IE,AU,1011
2005-09-30,IE-BE,IE,BE,22755
2005-09-30,IE-CH,IE,CH,13031
2005-09-30,IE-DE,IE,DE,108124
2005-09-30,IE-ES,IE,ES,9135
2005-09-30,IE-FR,IE,FR,28362
2005-09-30,IE-GB,IE,GB,109137
2005-09-30,IE-GR,IE,GR,862
2005-09-30,IE-IT,IE,IT,13122
2005-09-30,IE-JP,IE,JP,17564
2005-09-30,IE-NL,IE,NL,38292
2005-09-30,IE-SE,IE,SE,2627
2005-09-30,IE-TR,IE,TR,613
2005-09-30,IE-TW,IE,TW,965
2005-09-30,IE-US,IE,US,10342
2005-09-30,IT-AT,IT,AT,17917
2005-09-30,IT-AU,IT,AU,1836
2005-09-30,IT-BE,IT,BE,75839
2005-09-30,IT-CH,IT,CH,43699
2005-09-30,IT-CL,IT,CL,16
2005-09-30,IT-DE,IT,DE,183973
2005-09-30,IT-ES,IT,ES,28402
2005-09-30,IT-FR,IT,FR,126552
2005-09-30,IT-GB,IT,GB,67151
2005-09-30,IT-GR,IT,GR,2011
2005-09-30,IT-JP,IT,JP,34385
2005-09-30,IT-NL,IT,NL,80134
2005-09-30,IT-SE,IT,SE,2466
2005-09-30,IT-TR,IT,TR,1029
2005-09-30,IT-TW,IT,TW,610
2005-09-30,IT-US,IT,US,36615
2005-09-30,JP-AT,JP,AT,1095
2005-09-30,JP-AU,JP,AU,1623
2005-09-30,JP-BE,JP,BE,9835
2005-09-30,JP-CL,JP,CL,8
2005-09-30,JP-DE,JP,DE,91428
2005-09-30,JP-ES,JP,ES,705
2005-09-30,JP-FR,JP,FR,116487
2005-09-30,JP-GB,JP,GB,62693
2005-09-30,JP-GR,JP,GR,392
2005-09-30,JP-IT,JP,IT,4403
2005-09-30,JP-NL,JP,NL,62595
2005-09-30,JP-SE,JP,SE,1091
2005-09-30,JP-TR,JP,TR,346
2005-09-30,JP-TW,JP,TW,4205
2005-09-30,JP-US,JP,US,52573
2005-09-30,KR-AT,KR,AT,849
2005-09-30,KR-AU,KR,AU,1817
2005-09-30,KR-BE,KR,BE,1454
2005-09-30,KR-CL,KR,CL,57
2005-09-30,KR-DE,KR,DE,8276
2005-09-30,KR-ES,KR,ES,192
2005-09-30,KR-FR,KR,FR,13339
2005-09-30,KR-GB,KR,GB,65122
2005-09-30,KR-GR,KR,GR,22
2005-09-30,KR-IT,KR,IT,850
2005-09-30,KR-JP,KR,JP,14938
2005-09-30,KR-SE,KR,SE,322
2005-09-30,KR-TW,KR,TW,2984
2005-09-30,KR-US,KR,US,55372
2005-09-30,NL-AT,NL,AT,8706
2005-09-30,NL-AU,NL,AU,7710
2005-09-30,NL-BE,NL,BE,160425
2005-09-30,NL-CL,NL,CL,2
2005-09-30,NL-DE,NL,DE,136317
2005-09-30,NL-ES,NL,ES,16798
2005-09-30,NL-FR,NL,FR,74649
2005-09-30,NL-GB,NL,GB,102891
2005-09-30,NL-GR,NL,GR,659
2005-09-30,NL-IT,NL,IT,14521
2005-09-30,NL-JP,NL,JP,33040
2005-09-30,NL-SE,NL,SE,5561
2005-09-30,NL-TR,NL,TR,2130
2005-09-30,NL-TW,NL,TW,1483
2005-09-30,NL-US,NL,US,43412
2005-09-30,SE-AT,SE,AT,718
2005-09-30,SE-AU,SE,AU,535
2005-09-30,SE-BE,SE,BE,1717
2005-09-30,SE-CL,SE,CL,2
2005-09-30,SE-DE,SE,DE,27546
2005-09-30,SE-ES,SE,ES,2745
2005-09-30,SE-FR,SE,FR,9336
2005-09-30,SE-GB,SE,GB,17309
2005-09-30,SE-GR,SE,GR,46
2005-09-30,SE-IT,SE,IT,1207
2005-09-30,SE-JP,SE,JP,8754
2005-09-30,SE-NL,SE,NL,15348
2005-09-30,SE-TR,SE,TR,134
2005-09-30,SE-TW,SE,TW,307
2005-09-30,SE-US,SE,US,11234
2005-09-30,TR-AT,TR,AT,893
2005-09-30,TR-AU,TR,AU,96
2005-09-30,TR-BE,TR,BE,7211
2005-09-30,TR-CL,TR,CL,5
2005-09-30,TR-DE,TR,DE,10055
2005-09-30,TR-ES,TR,ES,264
2005-09-30,TR-FR,TR,FR,6149
2005-09-30,TR-GB,TR,GB,8687
2005-09-30,TR-GR,TR,GR,349
2005-09-30,TR-IT,TR,IT,1351
2005-09-30,TR-JP,TR,JP,2058
2005-09-30,TR-SE,TR,SE,222
2005-09-30,TR-TW,TR,TW,79
2005-09-30,TR-US,TR,US,6887
2005-09-30,TW-AT,TW,AT,18
2005-09-30,TW-AU,TW,AU,618
2005-09-30,TW-BE,TW,BE,1340
2005-09-30,TW-DE,TW,DE,2738
2005-09-30,TW-ES,TW,ES,21
2005-09-30,TW-FR,TW,FR,5389
2005-09-30,TW-GB,TW,GB,18687
2005-09-30,TW-IT,TW,IT,317
2005-09-30,TW-JP,TW,JP,5932
2005-09-30,TW-SE,TW,SE,55
2005-09-30,TW-US,TW,US,12284
2005-09-30,US-AT,US,AT,21625
2005-09-30,US-AU,US,AU,23929
2005-09-30,US-BE,US,BE,63577
2005-09-30,US-CH,US,CH,1008279
2005-09-30,US-CL,US,CL,976
2005-09-30,US-DE,US,DE,559100
2005-09-30,US-ES,US,ES,62787
2005-09-30,US-FR,US,FR,426766
2005-09-30,US-GB,US,GB,932326
2005-09-30,US-GR,US,GR,6972
2005-09-30,US-IT,US,IT,31449
2005-09-30,US-JP,US,JP,653051
2005-09-30,US-NL,US,NL,434522
2005-09-30,US-SE,US,SE,37404
2005-09-30,US-TR,US,TR,1531
2005-09-30,US-TW,US,TW,35162
2005-12-31,AT-AU,AT,AU,930
2005-12-31,AT-BE,AT,BE,6059
2005-12-31,AT-CH,AT,CH,12043
2005-12-31,AT-CL,AT,CL,9
2005-12-31,AT-DE,AT,DE,65055
2005-12-31,AT-ES,AT,ES,2357
2005-12-31,AT-FR,AT,FR,10493
2005-12-31,AT-GB,AT,GB,10351
2005-12-31,AT-GR,AT,GR,1422
2005-12-31,AT-IT,AT,IT,3241
2005-12-31,AT-JP,AT,JP,5178
2005-12-31,AT-NL,AT,NL,9688
2005-12-31,AT-SE,AT,SE,1227
2005-12-31,AT-TR,AT,TR,338
2005-12-31,AT-TW,AT,TW,820
2005-12-31,AT-US,AT,US,5933
2005-12-31,AU-AT,AU,AT,1818
2005-12-31,AU-BE,AU,BE,4716
2005-12-31,AU-CL,AU,CL,6
2005-12-31,AU-DE,AU,DE,33697
2005-12-31,AU-ES,AU,ES,1771
2005-12-31,AU-FR,AU,FR,28995
2005-12-31,AU-GB,AU,GB,82955
2005-12-31,AU-GR,AU,GR,106
2005-12-31,AU-IT,AU,IT,487
2005-12-31,AU-JP,AU,JP,27314
2005-12-31,AU-NL,AU,NL,43650
2005-12-31,AU-SE,AU,SE,2502
2005-12-31,AU-TR,AU,TR,10
2005-12-31,AU-TW,AU,TW,2353
2005-12-31,AU-US,AU,US,29193
2005-12-31,BE-AT,BE,AT,2613
2005-12-31,BE-AU,BE,AU,1220
2005-12-31,BE-CL,BE,CL,1
2005-12-31,BE-DE,BE,DE,46959
2005-12-31,BE-ES,BE,ES,11740
2005-12-31,BE-FR,BE,FR,65796
2005-12-31,BE-GB,BE,GB,44089
2005-12-31,BE-GR,BE,GR,1174
2005-12-31,BE-IT,BE,IT,5669
2005-12-31,BE-JP,BE,JP,18546
2005-12-31,BE-SE,BE,SE,3124
2005-12-31,BE-TR,BE,TR,661
2005-12-31,BE-TW,BE,TW,1045
2005-12-31,BE-US,BE,US,16560
2005-12-31,CA-AT,CA,AT,1089
2005-12-31,CA-AU,CA,AU,2257
2005-12-31,CA-BE,CA,BE,2848
2005-12-31,CA-CH,CA,CH,12077
2005-12-31,CA-CL,CA,CL,132
2005-12-31,CA-DE,CA,DE,20499
2005-12-31,CA-ES,CA,ES,1387
2005-12-31,CA-FR,CA,FR,14158
2005-12-31,CA-GB,CA,GB,67229
2005-12-31,CA-GR,CA,GR,593
2005-12-31,CA-IT,CA,IT,624
2005-12-31,CA-JP,CA,JP,31454
2005-12-31,CA-NL,CA,NL,28610
2005-12-31,CA-SE,CA,SE,1157
2005-12-31,CA-TR,CA,TR,99
2005-12-31,CA-TW,CA,TW,1608
2005-12-31,CA-US,CA,US,41123
2005-12-31,CH-AT,CH,AT,5827
2005-12-31,CH-AU,CH,AU,2586
2005-12-31,CH-BE,CH,BE,10831
2005-12-31,CH-CL,CH,CL,33
2005-12-31,CH-DE,CH,DE,45876
2005-12-31,CH-ES,CH,ES,2937
2005-12-31,CH-FR,CH,FR,37701
2005-12-31,CH-GB,CH,GB,36751
2005-12-31,CH-GR,CH,GR,613
2005-12-31,CH-IT,CH,IT,6530
2005-12-31,CH-JP,CH,JP,12968
2005-12-31,CH-NL,CH,NL,10794
2005-12-31,CH-SE,CH,SE,1464
2005-12-31,CH-TR,CH,TR,401
2005-12-31,CH-TW,CH,TW,1314
2005-12-31,CH-US,CH,US,16027
2005-12-31,CL-AT,CL,AT,239
2005-12-31,CL-AU,CL,AU,121
2005-12-31,CL-BE,CL,BE,215
2005-12-31,CL-DE,CL,DE,2483
2005-12-31,CL-ES,CL,ES,31657
2005-12-31,CL-FR,CL,FR,1537
2005-12-31,CL-GB,CL,GB,1809
2005-12-31,CL-IT,CL,IT,480
2005-12-31,CL-JP,CL,JP,1207
2005-12-31,CL-SE,CL,SE,11
2005-12-31,CL-TW,CL,TW,75
2005-12-31,CL-US,CL,US,8553
2005-12-31,DE-AT,DE,AT,41575
2005-12-31,DE-AU,DE,AU,8840
2005-12-31,DE-BE,DE,BE,66482
2005-12-31,DE-CH,DE,CH,99156
2005-12-31,DE-CL,DE,CL,108
2005-12-31,DE-ES,DE,ES,56502
2005-12-31,DE-FR,DE,FR,110995
2005-12-31,DE-GB,DE,GB,151603
2005-12-31,DE-GR,DE,GR,1092
2005-12-31,DE-IT,DE,IT,34446
2005-12-31,DE-JP,DE,JP,106207
2005-12-31,DE-NL,DE,NL,193057
2005-12-31,DE-SE,DE,SE,80256
2005-12-31,DE-TR,DE,TR,3624
2005-12-31,DE-TW,DE,TW,5708
2005-12-31,DE-US,DE,US,107102
2005-12-31,ES-AT,ES,AT,4369
2005-12-31,ES-AU,ES,AU,941
2005-12-31,ES-BE,ES,BE,21364
2005-12-31,ES-CH,ES,CH,14679
2005-12-31,ES-CL,ES,CL,51
2005-12-31,ES-DE,ES,DE,134183
2005-12-31,ES-FR,ES,FR,92388
2005-12-31,ES-GB,ES,GB,77118
2005-12-31,ES-GR,ES,GR,279
2005-12-31,ES-IT,ES,IT,12602
2005-12-31,ES-JP,ES,JP,23820
2005-12-31,ES-NL,ES,NL,85412
2005-12-31,ES-SE,ES,SE,2597
2005-12-31,ES-TR,ES,TR,106
2005-12-31,ES-TW,ES,TW,144
2005-12-31,ES-US,ES,US,23022
2005-12-31,FI-AT,FI,AT,931
2005-12-31,FI-AU,FI,AU,290
2005-12-31,FI-BE,FI,BE,2340
2005-12-31,FI-CL,FI,CL,4
2005-12-31,FI-DE,FI,DE,13929
2005-12-31,FI-ES,FI,ES,2132
2005-12-31,FI-FR,FI,FR,4310
2005-12-31,FI-GB,FI,GB,7167
2005-12-31,FI-GR,FI,GR,18
2005-12-31,FI-IT,FI,IT,446
2005-12-31,FI-JP,FI,JP,3280
2005-12-31,FI-NL,FI,NL,5069
2005-12-31,FI-SE,FI,SE,83237
2005-12-31,FI-TR,FI,TR,12
2005-12-31,FI-TW,FI,TW,19
2005-12-31,FI-US,FI,US,3670
2005-12-31,FR-AT,FR,AT,7989
2005-12-31,FR-AU,FR,AU,5091
2005-12-31,FR-BE,FR,BE,74955
2005-12-31,FR-CH,FR,CH,58416
2005-12-31,FR-CL,FR,CL,105
2005-12-31,FR-DE,FR,DE,149594
2005-12-31,FR-ES,FR,ES,53388
2005-12-31,FR-GB,FR,GB,137872
2005-12-31,FR-GR,FR,GR,763
2005-12-31,FR-IT,FR,IT,23053
2005-12-31,FR-JP,FR,JP,83138
2005-12-31,FR-NL,FR,NL,89144
2005-12-31,FR-SE,FR,SE,3930
2005-12-31,FR-TR,FR,TR,743
2005-12-31,FR-TW,FR,TW,4009
2005-12-31,FR-US,FR,US,42588
2005-12-31,GB-AT,GB,AT,22920
2005-12-31,GB-AU,GB,AU,62126
2005-12-31,GB-BE,GB,BE,124049
2005-12-31,GB-CH,GB,CH,242081
2005-12-31,GB-CL,GB,CL,141
2005-12-31,GB-DE,GB,DE,565564
2005-12-31,GB-ES,GB,ES,265726
2005-12-31,GB-FR,GB,FR,226986
2005-12-31,GB-GR,GB,GR,4635
2005-12-31,GB-IT,GB,IT,27187
2005-12-31,GB-JP,GB,JP,90062
2005-12-31,GB-NL,GB,NL,233283
2005-12-31,GB-SE,GB,SE,36247
2005-12-31,GB-TR,GB,TR,1786
2005-12-31,GB-TW,GB,TW,4939
2005-12-31,GB-US,GB,US,150379
2005-12-31,GR-AT,GR,AT,4767
2005-12-31,GR-AU,GR,AU,87
2005-12-31,GR-BE,GR,BE,12624
2005-12-31,GR-CL,GR,CL,6
2005-12-31,GR-DE,GR,DE,31866
2005-12-31,GR-ES,GR,ES,871
2005-12-31,GR-FR,GR,FR,13605
2005-12-31,GR-GB,GR,GB,7806
2005-12-31,GR-IT,GR,IT,3168
2005-12-31,GR-JP,GR,JP,3460
2005-12-31,GR-NL,GR,NL,16377
2005-12-31,GR-SE,GR,SE,410
2005-12-31,GR-TR,GR,TR,31
2005-12-31,GR-TW,GR,TW,45
2005-12-31,GR-US,GR,US,7247
2005-12-31,IE-AT,IE,AT,4853
2005-12-31,IE-AU,IE,AU,1301
2005-12-31,IE-BE,IE,BE,35115
2005-12-31,IE-CH,IE,CH,12937
2005-12-31,IE-CL,IE,CL,6
2005-12-31,IE-DE,IE,DE,102653
2005-12-31,IE-ES,IE,ES,12366
2005-12-31,IE-FR,IE,FR,29071
2005-12-31,IE-GB,IE,GB,105513
2005-12-31,IE-GR,IE,GR,882
2005-12-31,IE-IT,IE,IT,14782
2005-12-31,IE-JP,IE,JP,19987
2005-12-31,IE-NL,IE,NL,39487
2005-12-31,IE-SE,IE,SE,3940
2005-12-31,IE-TR,IE,TR,608
2005-12-31,IE-TW,IE,TW,1154
2005-12-31,IE-US,IE,US,12551
2005-12-31,IT-AT,IT,AT,17998
2005-12-31,IT-AU,IT,AU,1856
2005-12-31,IT-BE,IT,BE,73985
2005-12-31,IT-CH,IT,CH,34497
2005-12-31,IT-CL,IT,CL,34
2005-12-31,IT-DE,IT,DE,172220
2005-12-31,IT-ES,IT,ES,30237
2005-12-31,IT-FR,IT,FR,129148
2005-12-31,IT-GB,IT,GB,62824
2005-12-31,IT-GR,IT,GR,1002
2005-12-31,IT-JP,IT,JP,35393
2005-12-31,IT-NL,IT,NL,73902
2005-12-31,IT-SE,IT,SE,3009
2005-12-31,IT-TR,IT,TR,771
2005-12-31,IT-TW,IT,TW,848
2005-12-31,IT-US,IT,US,39398
2005-12-31,JP-AT,JP,AT,1938
2005-12-31,JP-AU,JP,AU,2463
2005-12-31,JP-BE,JP,BE,13449
2005-12-31,JP-CL,JP,CL,7
2005-12-31,JP-DE,JP,DE,73447
2005-12-31,JP-ES,JP,ES,923
2005-12-31,JP-FR,JP,FR,109207
2005-12-31,JP-GB,JP,GB,71534
2005-12-31,JP-GR,JP,GR,68
2005-12-31,JP-IT,JP,IT,5163
2005-12-31,JP-NL,JP,NL,53487
2005-12-31,JP-SE,JP,SE,1505
2005-12-31,JP-TR,JP,TR,343
2005-12-31,JP-TW,JP,TW,7170
2005-12-31,JP-US,JP,US,45793
2005-12-31,KR-AT,KR,AT,1329
2005-12-31,KR-AU,KR,AU,1543
2005-12-31,KR-BE,KR,BE,1642
2005-12-31,KR-CL,KR,CL,29
2005-12-31,KR-DE,KR,DE,6750
2005-12-31,KR-ES,KR,ES,159
2005-12-31,KR-FR,KR,FR,14262
2005-12-31,KR-GB,KR,GB,67989
2005-12-31,KR-IT,KR,IT,961
2005-12-31,KR-JP,KR,JP,15730
2005-12-31,KR-SE,KR,SE,354
2005-12-31,KR-TW,KR,TW,2926
2005-12-31,KR-US,KR,US,54568
2005-12-31,NL-AT,NL,AT,9390
2005-12-31,NL-AU,NL,AU,6241
2005-12-31,NL-BE,NL,BE,155722
2005-12-31,NL-CL,NL,CL,4
2005-12-31,NL-DE,NL,DE,123524
2005-12-31,NL-ES,NL,ES,19638
2005-12-31,NL-FR,NL,FR,81459
2005-12-31,NL-GB,NL,GB,75819
2005-12-31,NL-GR,NL,GR,805
2005-12-31,NL-IT,NL,IT,13765
2005-12-31,NL-JP,NL,JP,35802
2005-12-31,NL-SE,NL,SE,6355
2005-12-31,NL-TR,NL,TR,1717
2005-12-31,NL-TW,NL,TW,2214
2005-12-31,NL-US,NL,US,41855
2005-12-31,SE-AT,SE,AT,672
2005-12-31,SE-AU,SE,AU,575
2005-12-31,SE-BE,SE,BE,2440
2005-12-31,SE-DE,SE,DE,24202
2005-12-31,SE-ES,SE,ES,2666
2005-12-31,SE-FR,SE,FR,8066
2005-12-31,SE-GB,SE,GB,15238
2005-12-31,SE-GR,SE,GR,45
2005-12-31,SE-IT,SE,IT,1258
2005-12-31,SE-JP,SE,JP,8898
2005-12-31,SE-NL,SE,NL,13987
2005-12-31,SE-TR,SE,TR,97
2005-12-31,SE-TW,SE,TW,290
2005-12-31,SE-US,SE,US,10212
2005-12-31,TR-AT,TR,AT,1059
2005-12-31,TR-AU,TR,AU,107
2005-12-31,TR-BE,TR,BE,7913
2005-12-31,TR-CL,TR,CL,5
2005-12-31,TR-DE,TR,DE,8936
2005-12-31,TR-ES,TR,ES,80
2005-12-31,TR-FR,TR,FR,7065
2005-12-31,TR-GB,TR,GB,8957
2005-12-31,TR-GR,TR,GR,594
2005-12-31,TR-IT,TR,IT,1940
2005-12-31,TR-JP,TR,JP,2733
2005-12-31,TR-SE,TR,SE,201
2005-12-31,TR-TW,TR,TW,93
2005-12-31,TR-US,TR,US,7084
2005-12-31,TW-AT,TW,AT,87
2005-12-31,TW-AU,TW,AU,744
2005-12-31,TW-BE,TW,BE,1039
2005-12-31,TW-CL,TW,CL,8
2005-12-31,TW-DE,TW,DE,1953
2005-12-31,TW-ES,TW,ES,22
2005-12-31,TW-FR,TW,FR,5827
2005-12-31,TW-GB,TW,GB,13578
2005-12-31,TW-IT,TW,IT,467
2005-12-31,TW-JP,TW,JP,6157
2005-12-31,TW-SE,TW,SE,68
2005-12-31,TW-US,TW,US,13247
2005-12-31,US-AT,US,AT,21437
2005-12-31,US-AU,US,AU,28068
2005-12-31,US-BE,US,BE,56728
2005-12-31,US-CH,US,CH,968335
2005-12-31,US-CL,US,CL,1311
2005-12-31,US-DE,US,DE,564864
2005-12-31,US-ES,US,ES,74093
2005-12-31,US-FR,US,FR,418055
2005-12-31,US-GB,US,GB,914608
2005-12-31,US-GR,US,GR,1305
2005-12-31,US-IT,US,IT,30822
2005-12-31,US-JP,US,JP,720922
2005-12-31,US-NL,US,NL,450569
2005-12-31,US-SE,US,SE,36794
2005-12-31,US-TR,US,TR,2025
2005-12-31,US-TW,US,TW,37529
2006-03-31,AT-AU,AT,AU,564
2006-03-31,AT-BE,AT,BE,6855
2006-03-31,AT-CH,AT,CH,15454
2006-03-31,AT-CL,AT,CL,8
2006-03-31,AT-DE,AT,DE,72807
2006-03-31,AT-ES,AT,ES,2490
2006-03-31,AT-FR,AT,FR,13724
2006-03-31,AT-GB,AT,GB,14497
2006-03-31,AT-GR,AT,GR,1273
2006-03-31,AT-IE,AT,IE,12330
2006-03-31,AT-IT,AT,IT,3821
2006-03-31,AT-JP,AT,JP,5891
2006-03-31,AT-NL,AT,NL,11647
2006-03-31,AT-SE,AT,SE,1449
2006-03-31,AT-TR,AT,TR,947
2006-03-31,AT-TW,AT,TW,374
2006-03-31,AT-US,AT,US,5812
2006-03-31,AU-AT,AU,AT,1848
2006-03-31,AU-BE,AU,BE,5109
2006-03-31,AU-DE,AU,DE,34203
2006-03-31,AU-ES,AU,ES,1524
2006-03-31,AU-FR,AU,FR,32390
2006-03-31,AU-GB,AU,GB,92600
2006-03-31,AU-GR,AU,GR,38
2006-03-31,AU-IE,AU,IE,4739
2006-03-31,AU-IT,AU,IT,434
2006-03-31,AU-JP,AU,JP,28578
2006-03-31,AU-NL,AU,NL,48494
2006-03-31,AU-SE,AU,SE,4026
2006-03-31,AU-TR,AU,TR,9
2006-03-31,AU-TW,AU,TW,2455
2006-03-31,AU-US,AU,US,33364
2006-03-31,BE-AT,BE,AT,2412
2006-03-31,BE-AU,BE,AU,1047
2006-03-31,BE-CL,BE,CL,3
2006-03-31,BE-DE,BE,DE,56760
2006-03-31,BE-ES,BE,ES,12770
2006-03-31,BE-FR,BE,FR,67503
2006-03-31,BE-GB,BE,GB,55759
2006-03-31,BE-GR,BE,GR,661
2006-03-31,BE-IE,BE,IE,6429
2006-03-31,BE-IT,BE,IT,5754
2006-03-31,BE-JP,BE,JP,16057
2006-03-31,BE-SE,BE,SE,4119
2006-03-31,BE-TR,BE,TR,264
2006-03-31,BE-TW,BE,TW,845
2006-03-31,BE-US,BE,US,17110
2006-03-31,CA-AT,CA,AT,1246
2006-03-31,CA-AU,CA,AU,1542
2006-03-31,CA-BE,CA,BE,3627
2006-03-31,CA-CH,CA,CH,14767
2006-03-31,CA-CL,CA,CL,65
2006-03-31,CA-DE,CA,DE,22868
2006-03-31,CA-ES,CA,ES,1838
2006-03-31,CA-FR,CA,FR,16568
2006-03-31,CA-GB,CA,GB,71937
2006-03-31,CA-GR,CA,GR,63
2006-03-31,CA-IE,CA,IE,9024
2006-03-31,CA-IT,CA,IT,520
2006-03-31,CA-JP,CA,JP,32629
2006-03-31,CA-NL,CA,NL,27955
2006-03-31,CA-SE,CA,SE,1761
2006-03-31,CA-TR,CA,TR,15
2006-03-31,CA-TW,CA,TW,906
2006-03-31,CA-US,CA,US,40934
2006-03-31,CH-AT,CH,AT,6527
2006-03-31,CH-AU,CH,AU,3408
2006-03-31,CH-BE,CH,BE,10837
2006-03-31,CH-CL,CH,CL,33
2006-03-31,CH-DE,CH,DE,43826
2006-03-31,CH-ES,CH,ES,4726
2006-03-31,CH-FR,CH,FR,44243
2006-03-31,CH-GB,CH,GB,41904
2006-03-31,CH-GR,CH,GR,162
2006-03-31,CH-IE,CH,IE,3734
2006-03-31,CH-IT,CH,IT,6280
2006-03-31,CH-JP,CH,JP,14323
2006-03-31,CH-NL,CH,NL,16898
2006-03-31,CH-SE,CH,SE,5052
2006-03-31,CH-TR,CH,TR,219
2006-03-31,CH-TW,CH,TW,1209
2006-03-31,CH-US,CH,US,22604
2006-03-31,CL-AT,CL,AT,100
2006-03-31,CL-AU,CL,AU,149
2006-03-31,CL-BE,CL,BE,146
2006-03-31,CL-DE,CL,DE,2526
2006-03-31,CL-ES,CL,ES,33031
2006-03-31,CL-FR,CL,FR,1653
2006-03-31,CL-GB,CL,GB,1891
2006-03-31,CL-IT,CL,IT,419
2006-03-31,CL-JP,CL,JP,1194
2006-03-31,CL-SE,CL,SE,10
2006-03-31,CL-TW,CL,TW,72
2006-03-31,CL-US,CL,US,8560
2006-03-31,DE-AT,DE,AT,43598
2006-03-31,DE-AU,DE,AU,9483
2006-03-31,DE-BE,DE,BE,68113
2006-03-31,DE-CH,DE,CH,112873
2006-03-31,DE-CL,DE,CL,82
2006-03-31,DE-ES,DE,ES,60489
2006-03-31,DE-FR,DE,FR,131757
2006-03-31,DE-GB,DE,GB,165509
2006-03-31,DE-GR,DE,GR,686
